Airline ID,Name,Alias,IATA,ICAO,Callsign,Country,Active
4801,Solinair,null,,SOP,SOLINAIR,Slovenia,N
4802,Sonair Servico Aereo,null,,SOR,SONAIR,Angola,N
4803,Southeast Correct Craft,null,,SOT,SOUTH COURIER,United States,N
4804,Southern Airways,null,,SOU,SOUTHERN EXPRESS,United States,Y
4805,Saratov Aviation Division,null,6W,SOV,SARATOV AIR,Russia,Y
4806,Sowind Air,null,,SOW,SOWIND,Canada,N
4807,Solid Air,null,,SOX,SOLIDAIR,Netherland,N
4808,Sat Airlines,null,HZ,SOZ,SATCO,Kazakhstan,Y
4809,Sierra Pacific Airlines,null,,SPA,SIERRA PACIFIC,United States,N
4810,Springbok Classic Air,null,,SPB,SPRING CLASSIC,South Africa,N
4811,Skyworld Airlines,null,,SPC,PORT,United States,N
4812,Sprague Electric Company,null,,SPE,SPRAGUE,United States,N
4813,Space World Airline,null,,SPF,SPACE WORLD,Nigeria,N
4814,Springdale Air Service,null,,SPG,SPRING AIR,United States,N
4815,Sapphire Executive Air,null,,SPH,SAPPHIRE-CHARTER,South Africa,N
4816,South Pacific Island Airways,null,,SPI,SOUTH PACIFIC,United States,Y
4817,Servicios Corporativos Aereos De La Laguna,null,,SPL,CORPORATIVOS LAGUNA,Mexico,N
4818,Skorpion Air,null,,SPN,AIR SKORPIO,Bulgaria,N
4819,Sapphire Aviation,null,,SPP,SAPPHIRE,United States,N
4820,Servicios Aereos Palenque,null,,SPQ,SERVICOS PALENQUE,Mexico,N
4821,Servicios Aereos Tribasa,null,,TBS,TRIBASA,Mexico,N
4822,Shuttle America,null,S5,TCF,MERCURY,United States,Y
4823,SAAB Nyge Aero,null,,TGT,TARGET,Sweden,N
4824,Spark Air,null,,THB,THAI SABAI,Thailand,N
4825,S C Ion Tiriac,null,,TIH,TIRIAC AIR,Romania,N
4826,Starlite Aviation,null,,TRL,STARSTREAM,South Africa,N
4827,Servicios Aereos Corporativos,null,,TRN,AEROTRON,Mauritania,N
4828,Societe Tout Tranport Mauritanien,null,,TTM,TOUT-AIR,Mauritania,N
4829,Servicios Aereos Tamazula,null,,TZU,TAMAZULA,Mexico,N
4830,Shar Ink,null,,UGP,SHARINK,Russia,N
4831,Second Sverdlovsk Air Enterprise,null,,UKU,PYSHMA,Russia,N
4832,Servicios Aereos Universitarios,null,,UNT,UNIVERSITARIO,Mexico,N
4833,Skif-Air,null,,USK,SKIF-AIR,Ukraine,N
4834,Smarkand Aero Servise,null,,USN,SAMAS,Uzbekistan,N
4835,Samarkand Airways,null,,UZS,SOGDIANA,Uzbekistan,N
4836,Servicios Aereos Avandaro,null,,VDO,AVANDARO,Mexico,N
4837,Stichting Vliegschool 16Hoven,null,,VGS,SMART,Netherlands,N
4838,Silverback Cargo Freighters,null,,VRB,SILVERBACK,Rwanda,N
4839,Sirvair,null,,VRS,VAIRSA,Mexico,N
4840,Scat Air,,DV,VSV,VLASTA,Kazakhstan,Y
4841,Sunset Aviation,null,,VXN,VIXEN,United States,N
4842,Sport Air Travel,null,,WCC,WEST COAST,United States,N
4843,Swift Copters,null,,WFC,SWIFTCOPTERS,Switzerland,N
4844,Skyrover CC,null,,WLK,SKYWATCH,South Africa,N
4845,Safarilink Aviation,null,,XLK,SAFARILINK,Kenya,N
4846,SENEAM,null,,XMX,SENEAM,Mexico,N
4847,Southport Air Service,null,,XPG,,United States,N
4848,Spectrum Air Service,null,,XSA,,United States,N
4849,Stephenville Aviation Services,null,,XSN,,Canada,N
4850,Servicios Aereos Textra,null,,XTA,TEXTRA,Mexico,N
4851,Sector Airlines,null,,XTR,EXTER,Canada,N
4852,Skyplan Services,null,,XXS,,Canada,N
4853,Stewart Aviation Services,null,,YBE,YELLOW BIRD,United States,N
4854,Sirin,null,R1,,,,N
4855,Star Air,null,S6,,,Denmark,N
4856,Servicios Aereos Integrales / Flyant,null,,FYA,FLYANT,Spain,N
4857,State Flight Academy of Ukraine,null,,UFA,FLIGHT ACADEMY,Ukraine,N
4860,Trans Jet Airways,null,,SWL,TRANSJET,Sweden,N
4861,Turbot Air Cargo,null,,TAC,TURBOT,Senegal,N
4862,Tranporte Aereo Dominicano,null,,TAD,TRANS DOMINICAN,Dominican Republic,N
4863,TAME,null,EQ,TAE,TAME,Ecuador,Y
4864,Trans International Express Aviation,null,,BAP,BIG APPLE,United States,N
4865,TAG Aviation USA,null,,TAG,TAG U-S,United States,N
4866,Talair,null,,TAL,TALAIR,Papua New Guinea,N
4867,TAM Brazilian Airlines,null,JJ,TAM,TAM,Brazil,Y
4868,Transaustralian Air Express,null,,AUC,AUSCARGO,Australia,N
4869,TAP Portugal,TAP Air Portugal,TP,TAP,AIR PORTUGAL,Portugal,Y
4870,Tunisair,null,TU,TAR,TUNAIR,Tunisia,Y
4871,Transportes Aereos Tauro,null,,TAU,TRANSTAURO,Mexico,N
4872,Travelair,null,,TAX,TRAVELAIR,Germany,N
4873,TNT Airways,null,3V,TAY,QUALITY,Belgium,N
4874,Transbrasil,null,,TBA,TRANSBRASIL,Brazil,N
4875,Turbine Air Cargo UK,null,,TBC,,United Kingdom,N
4876,Thunderbird Tours,null,,TBD,ORCA,Canada,N
4877,Tropical Airways,null,M7,TBG,,Haiti,N
4878,Trinity Air Bahamas,null,,TBH,,Bahamas,N
4879,TAB Express International,null,,TBI,TAB INTERNATIONAL,United States,N
4880,Taban Air Lines,null,,TBM,TABAN AIR,Iran,N
4881,Teebah Airlines,null,,TBN,TEEBAH,Sierra Leone,N
4882,Tubelair,null,,TBR,TUBELAIR,Tunisia,N
4883,Tobago Express,null,,TBX,TABEX,Trinidad and Tobago,N
4884,Tropican Air Services,null,,TCA,TROPICANA,Egypt,N
4885,Transporte del Caribe,null,,TCB,TRANSCARIBE,Colombia,N
4886,Trans Continental Airlines,null,,TCC,TRANSCAL,Sudan,N
4887,Tchad Airlines,null,,TCD,TCHADLINES,Chad,N
4888,Trans-Colorado Airlines,null,,TCE,TRANS-COLORADO,United States,N
4889,Thai Air Cargo,null,T2,TCG,THAI CARGO,Thailand,Y
4890,Transcontinental Air,null,,TCH,TRANS GULF,Bahrain,N
4891,Teledyne Continental Motors,null,,TCM,TELEDYNE,United States,N
4892,Trans Continental Airlines,null,,TCN,TRANSCON,United States,N
4893,Transcorp Airways,null,,TCP,TRANSCORP,United Kingdom,N
4894,Transcontinental Sur,null,,TCT,TRANS-CONT,Uruguay,N
4895,Transglobal Airways Corporation,null,,TCU,TRANSGLOBAL,Philippines,N
4896,Thomas Cook Airlines,null,FQ,TCW,THOMAS COOK,Belgium,Y
4897,Thomas Cook Airlines,null,MT,TCX,KESTREL,United Kingdom,Y
4898,Twin Cities Air Service,null,,TCY,TWIN CITY,United States,N
4899,Tadair,null,,TDC,TADAIR,Spain,N
4900,Tellavia / Flight One,null,,TDE,TELLURIDE,United States,N
4901,Transportes Aereos de Ixtlan,null,,TDI,TRANSIXTLAN,Mexico,N
4902,Tandem Aero,null,TQ,TDM,TANDEM,Moldova,N
4903,TRADO,null,,TDO,TRADO,Dominican Republic,N
4904,Trade Air,null,,TDR,TRADEAIR,Croatia,N
4905,Taxi Aero Nacional Del Evora,null,,TDV,TAXI EVORA,Mexico,N
4906,Tradewinds Airlines,null,,TDX,TRADEWINDS EXPRESS,United States,N
4907,Tenir Airlines,null,,TEB,TENIR AIR,Kyrgyzstan,N
4908,Teamline Air,null,L9,TLW,Teamline,Austria,N
4909,Tecnicas Fotograficas,null,,TEF,TECFOTO,Spain,N
4910,Tempelhof Airways,null,,TEH,TEMPELHOF,United States,N
4911,Telford Aviation,null,,TEL,TELFORD,United States,N
4912,Tech-Mont Helicopter Company,null,,TEM,TECHMONT,Slovakia,N
4913,Tennessee Airways,null,,TEN,TENNESSEE,United States,N
4914,Territorial Airlines,null,,TER,TERRI-AIRE,United States,N
4915,TAES Transportes Aereos de El Salvador,null,,TES,TAES,El Salvador,N
4916,Transeuropean Airlines,null,UE,TEP,TRANSEURLINE,Russia,N
4917,Tepavia-Trans Airlines,null,,TET,TEPAVIA,Moldova,N
4918,Trans-Florida Airlines,null,,TFA,TRANS FLORIDA,United States,N
4919,Tair Airways,null,,TFB,ROYAL TEE-AIR,Philippines,N
4920,Talon Air,null,,TFF,TALON FLIGHT,United States,N
4921,Trabajos Aereos Murcianos,null,,AIM,PIJO,Spain,N
4922,Thai Flying Helicopter Service,null,,TFH,THAI HELICOPTER,Thailand,N
4923,Transport Facilitators,null,,TFI,,United States,N
4924,Transafrik International,null,,TFK,,Sao Tome and Principe,N
4925,Transportes Aereos del Pacifico,null,,TFO,TRANSPORTES PACIFICO,Mexico,N
4926,Thai Flying Service,null,,TFT,THAI FLYING,Thailand,N
4927,Transportes Aereos San Rafael,null,,SRF,SAN RAFEAL,Chile,N
4928,Tayside Aviation,null,,TFY,TAYSIDE,United Kingdom,N
4929,TG Aviation,null,,TGC,THANET,United Kingdom,N
4930,Trabajos Aereos,null,,TGE,TASA,Spain,N
4931,Transportes Aereos Regionales,null,,TGI,TRANSPORTE REGIONAL,Mexico,N
4932,TAG Aviation Espana,null,,TGM,TAG ESPANA,Spain,N
4933,Trigana Air Service,null,,TGN,TRIGANA,Indonesia,Y
4934,Titan Airways,null,ZT,AWC,ZAP,United Kingdom,N
4935,Transport Canada,null,,TGO,TRANSPORT,Canada,N
4936,Tiger Airways,null,TR,TGW,GO CAT,Singapore,Y
4937,Tiger Airways Australia,null,TT,TGW,GO CAT,Australia,Y
4938,Transair Gabon],null,,TGX,TRANSGABON,Gabon,N
4939,Trans Guyana Airways,null,,TGY,TRANS GUYANA,Guyana,N
4940,Thai Airways International,null,TG,THA,THAI,Thailand,Y
4941,Tar Heel Aviation,null,,THC,TARHEEL,United States,N
4942,Toumai Air Tchad,null,,THE,TOUMAI AIR,Chad,N
4943,Touraine Helicoptere,null,,THF,TOURAINE HELICO,France,N
4944,Thai Global Airline,null,,THG,THAI GLOBAL,Thailand,N
4945,Thai Jet Intergroup,null,,THJ,THAI JET,Thailand,N
4946,Turk Hava Kurumu Hava Taksi Isletmesi,null,,THK,HUR KUS,Turkey,Y
4947,Thai AirAsia,Thai Air Asia,FD,AIQ,THAI ASIA,Thailand,Y
4948,TACA De Honduras,null,,THO,LEMPIRA,Honduras,N
4949,Tehran Airline,null,,THR,TEHRAN AIR,Iran,N
4950,Thunder Airlines,null,,THU,AIR THUNDER,Canada,N
4951,Turkish Airlines,null,TK,THY,TURKAIR,Turkey,Y
4952,Trans Helicoptere Service,null,,THZ,LYON HELIJET,France,N
4953,Trans International Airlines,null,,TIA,TRANS INTERNATIONAL,United States,N
4954,Travel International Air Charters,null,,TIC,TRAVEL INTERNATIONAL,Zambia,N
4955,Time Air,null,,TIE,TIME AIR,Czech Republic,N
4956,Tic Air,null,,TIK,TICAIR,Australia,N
4957,Tajikistan International Airlines,null,,TIL,TIL,Tajikistan,Y
4958,TEAM Transportes Aereos,null,,TIM,TEAM BRASIL,Brazil,N
4959,Taino Tours,null,,TIN,TAINO,Dominican Republic,N
4960,Tesis,null,,TIS,TESIS,Russia,N
4961,Transcarga Intl Airways,null,,TIW,TIACA,Venezuela,N
4962,Tajikair,null,,TJK,TAJIKAIR,Tajikistan,N
4963,Tien-Shan,null,,TJN,NERON,Kazakhstan,N
4964,Tyrolean Jet Service,null,,TJS,TYROLJET,Austria,N
4965,Twin Jet,null,T7,TJT,TWINJET,France,Y
4966,Tikal Jets Airlines,null,,TKC,TIKAL,Guatemala,N
4967,Take Air Line,null,,TKE,ISLAND BIRD,France,N
4968,Tropical International Airways,null,,TKX,TROPEXPRESS,Saint Kitts and Nevis,N
4969,Thai Sky Airlines,null,9I,TKY,THAI SKY,Thailand,N
4970,Translift Airways,null,,TLA,TRANSLIFT,Ireland,Y
4971,Transport Africa,null,,TLF,TRANS-LEONE,Sierra Leone,N
4972,Trans Atlantic Airlines,null,,TLL,ATLANTIC LEONE,Sierra Leone,N
4973,Eagle Canyon Airlines,null,,TLO,TALON AIR,United States,N
4974,Tulip Air,null,TD,TLP,TULIPAIR,Netherland,N
4975,Tunisavia,null,,TAJ,TUNISAVIA,Tunisia,N
4976,TLC Air,null,,TLS,TEALSY,United States,N
4977,Turtle Airways,null,,TLT,TURTLE,Fiji,N
4978,Travelair,null,,TLV,PAJAROS,Uruguay,N
4979,Telesis Transair,null,,TLX,TELESIS,United States,N
4980,Top-Fly,null,,TLY,TOPFLY,Spain,N
4981,Trans Mediterranean Airlines,null,TL,TMA,TANGO LIMA,Lebanon,Y
4982,Transmed Airlines,null,,TMD,,Egypt,N
4983,Tri-MG Intra Asia Airlines,null,GY,TMG,TRILINES,Indonesia,N
4984,Taxis Turisticos Marakame,null,,TMH,TAXIMARAKAME,Mexico,N
4985,Tamir Airways,null,,TMI,TAMIRWAYS,Israel,N
4986,Tomahawk Airways,null,,TMK,TOMAHAWK,United States,N
4987,TAM,null,,TML,TAM AIRLINE,Madagascar,N
4988,TMC Airlines,null,,TMM,WILLOW RUN,United States,N
4989,TRAM,null,,TMQ,TRAM AIR,Mauritania,N
4990,Timberline Air,null,,TMR,TIMBER,Canada,N
4991,Temsco Helicopters,null,,TMS,TEMSCO,United States,N
4992,Trans Midwest Airlines,null,,TMT,TRANS MIDWEST,United States,N
4993,Tramon Air,null,,TMX,TRAMON,South Africa,N
4994,Transportes Aereos del Mundo Maya,null,,TMY,MUNDO MAYA,Mexico,N
4995,Tranporte Amazonair,null,,TMZ,TRANS AMAZON,Venezuela,N
4996,Trans Air-Benin,null,,TNB,TRANS-BENIN,Benin,N
4997,Taxis Aereos del Noroeste,null,,TNE,TAXINOROESTE,Mexico,N
4998,Transafricaine,null,,TNF,TRANSFAS,Burkina Faso,N
4999,Tennessee Air National Guard 164th Airlift Group,null,,TNG,,United States,N
5000,Transair International Linhas Aereas,null,,TNI,TRANSINTER,United States,N
5001,Tengeriyn Ulaach Shine,null,,TNL,SKY HORSE,Mongolia,N
5002,Tiara Air,null,3P,TNM,TIARA,Aruba,Y
5003,Transped Aviation,null,,TNP,TRANSPED,Austria,N
5004,Tanana Air Services,null,,TNR,TAN AIR,United States,N
5005,Trans North Turbo Air,null,,TNT,TRANS NORTH,Canada,N
5006,Transnorthern,null,,TNV,TRANSNORTHERN,United States,N
5007,Trans Nation Airways,null,,TNW,TRANS-NATION,Ethiopia,N
5008,Trener Ltd,null,,TNX,TRAINER,Hungary,N
5009,Twin Town Leasing Company,null,,TNY,TWINCAL,United States,N
5010,Tobruk Air,null,7T,TOB,TOBRUK AIR,Libya,N
5011,TOJ Airlines,null,,TOJ,TOJ AIRLINE,Tajikistan,N
5012,Tol-Air Services,null,TI,TOL,TOL AIR,United States,N
5013,Thomsonfly,null,BY,TOM,TOMSON,United Kingdom,Y
5014,Top Air,null,,TOP,AIR TOP,Turkey,N
5015,Toronto Airways,null,,TOR,TORONTAIR,Canada,N
5016,Tropic Air,null,PM,TOS,TROPISER,Belize,Y
5017,Totavia,null,,TOT,,Canada,N
5018,Tower Air,null,FF,TOW,TEE AIR,United States,N
5019,Toyota Canada,null,,TOY,TOYOTA,Canada,N
5020,TAMPA,null,QT,TPA,TAMPA,Colombia,Y
5021,Top Speed,null,,TPD,TOP SPEED,Austria,N
5022,Taxis Aereos del Pacifico,null,,TPF,TAXIPACIFICO,Mexico,N
5023,Transportes Aereos Pegaso,null,,TPG,TRANSPEGASO,Mexico,N
5024,TAR Interpilot,null,,TPL,INTERPILOT,Mauritania,N
5025,Transpais Aereo,null,,TPM,TRANSPAIS,Mexico,N
5026,Transportacion Aerea del Norte,null,,TPN,AEREA DELNORTE,Mexico,N
5027,Transpac Express,null,,TPP,TRANS EXPRESS,Australia,N
5028,Taxis Aereos De Parral,null,,TPR,TAXIS PARRAL,Mexico,N
5029,TAPSA Transportes Aereos Petroleros,null,,TPS,TAPSA,Argentina,N
5030,Transportes Aereo del Sureste,null,,TPT,TASSA,Mexico,N
5031,Trans American Airlines (Trans Am),null,,TPU,TRANS PERU,Peru,N
5032,Thai Pacific Airlines Business,null,,TPV,THAI PACIFIC,Thailand,N
5033,Transportes Aereos De Xalapa,null,,TPX,TRANSXALAPA,Mexico,N
5034,Trans-Provincial Airlines,null,,TPY,TRANS PROVINCIAL,Canada,N
5035,Transportes La Paz,null,,TPZ,TRANSPAZ,Mexico,N
5036,Taquan Air Services,null,,TQN,TAQUAN,United States,N
5037,Transportacion Aerea De Queretaro,null,,TQR,TRANSQUERETARO,Mexico,N
5038,TransAsia Airways,null,GE,TNA,TransAsia,Taiwan,Y
5039,Transavia Holland,null,HV,TRA,TRANSAVIA,Netherlands,Y
5040,Trans Air Charter,null,,TRC,TRACKER,United States,N
5041,TACV,null,VR,TCV,CABOVERDE,Portugal,Y
5042,Trans Island Air,null,,TRD,TRANS ISLAND,Barbados,N
5043,Taxi Air Fret,null,,TRF,TAXI JET,France,N
5044,TRAGSA (Medios Aereos),null,,TRG,,Spain,N
5045,Trans Euro Air,null,,TRJ,HIGH TIDE,United Kingdom,N
5046,Transport Aerien de Mauritanie,null,,TRM,SOTRANS,Mauritania,N
5047,Tropic Airlines-Air Molokai,null,,TRO,MOLOKAI,United States,N
5048,Turdus Airways,null,,TRQ,HUNTER,Netherland,N
5049,Tramson Limited,null,,TRR,TRAMSON,Sudan,N
5050,Trans Arabian Air Transport,null,,TRT,TRANS ARABIAN,Sudan,N
5051,Triangle Airline (Uganda),null,,TRU,TRI AIR,Uganda,N
5052,Transwestern Airlines of Utah,null,,TRW,TRANS-WEST,United States,N
5053,Tristar Airlines,null,,TRY,TRISTAR AIR,United States,N
5054,TransMeridian Airlines,null,T9,TRZ,TRANS-MERIDIAN,United States,N
5055,Transair France,null,,TSA,AIRTRAF,France,N
5056,TAF-Linhas Aereas,null,,TSD,TAFI,Brazil,N
5057,Transmile Air Services,null,TH,TSE,TRANSMILE,Malaysia,N
5058,Trans-Air-Congo,null,,TSG,TRANS-CONGO,Republic of the Congo,N
5059,Transport'air,null,,TSI,TRANSPORTAIR,France,N
5060,Trast Aero,null,S5,TSJ,TRAST AERO,Kyrgyzstan,N
5061,Trast Aero,null,,TSK,TOMSK-AVIA,Kyrgyzstan,N
5062,Thai Aviation Services,null,,TSL,THAI AVIATION,Thailand,N
5063,Taftan Airlines,null,,SBT,TAFTAN,Iran,N
5064,Transwest Air,null,9T,ABS,ATHABASKA,Canada,Y
5065,Trans Sayegh Airport Services,null,,TSM,,Lebanon,N
5066,Trans-Air Services,null,,TSN,AIR TRANS,Nigeria,N
5067,Transaero Airlines,null,UN,TSO,TRANSOVIET,Russia,Y
5068,Transportes Aereos Inter,null,,TSP,TRANSPO-INTER,Guatemala,N
5069,Trans Service Airlift,null,,TSR,TRANS SERVICE,Democratic Republic of Congo,N
5070,Tri-State Aero,null,,TSS,TRI-STATE,United States,N
5071,TRAST,null,,TST,TRAST,Kazakhstan,N
5072,Tropair Airservices,null,,TSV,TROPIC,United Kingdom,N
5073,Transwings,null,,TSW,SWISSTRANS,Switzerland,N
5074,Thai Star Airlines,null,T9,TSX,THAI STAR,Thailand,N
5075,Tristar Air,null,,TSY,TRIPLE STAR,Egypt,N
5076,TTA - Sociedade de Transporte e Trabalho Aereo,null,,TTA,KANIMANBO,Mozambique,N
5077,Transteco,null,,TTC,TRANSTECO,Angola,N
5078,Tarhan Tower Airlines,null,,TTH,,Turkey,N
5079,Total Linhas Aereas,null,,TTL,TOTAL,Brazil,N
5080,Triple O Aviation,null,,TTP,MIGHTY WING,Nigeria,N
5081,Transportaciones Y Servicios Aereos,null,,TTR,TRANSPORTACIONES,Mexico,N
5082,Transporte Aereo Tecnico Ejecutivo,null,,TTS,TECNICO,Mexico,N
5083,Turkmenistan Airlines,Turkmenhovayollary,T5,TUA,TURKMENISTAN,Turkmenistan,Y
5084,Turismo Aereo de Chile,null,,TUC,TURICHILE,Chile,N
5085,Tuninter,null,UG,TUI,,Tunisia,Y
5086,Tulpar Air,null,,TUL,URSAL,Russia,N
5087,Tyumenspecavia,null,,TUM,TUMTEL,Russia,N
5088,Taxi Aereo Turistico,null,,TUO,TURISTICO,Mexico,N
5089,Tulpar Air Service,null,,TUX,TULPA,Kazakhstan,N
5090,Tuna Aero,null,,TUZ,TUNA,Sweden,N
5091,Trans America Airlines,null,,TVA,TRANS-AMERICA,United States,N
5092,Trabajos Aereos Vascongados,null,,TVH,TRAVASA,Spain,N
5093,Tiramavia,null,,TVI,TIRAMAVIA,Moldova,N
5094,Travel Service,null,,TVL,TRAVEL SERVICE,Hungary,N
5095,Transavio,null,,TVO,TRANS-BALLERIO,Italy,N
5096,Tavrey Airlines,null,T6,TVR,TAVREY,Ukraine,N
5097,Travel Service,null,QS,TVS,SKYTRAVEL,Czech Republic,Y
5098,Trans World Airlines,TWA,TW,TWA,TWA,United States,N
5099,Transwede Airways,null,,TWE,TRANSWEDE,Sweden,N
5100,Twinjet Aircraft Sales,null,,TWJ,,United Kingdom,N
5101,Tradewinds Aviation,null,,TWL,TRADEWINDS CANADA,Canada,N
5102,Transairways,null,,TWM,,Mozambique,N
5103,Twente Airlines,null,,TWO,COLIBRI,Netherlands,N
5104,Trans Air Welwitchia,null,,TWW,WELWITCHIA,Angola,N
5105,Texair Charter,null,,TXA,OKAY AIR,United States,N
5106,Transaviaexport,null,AL,TXC,TRANSEXPORT,Belarus,N
5107,Transilvania Express,null,,TXE,TRANSAIR EXPRESS,Romania,N
5108,Taxi Aereo Cozatl,null,,TXL,TAXI COZATL,Mexico,N
5109,Taxi Aereo de Mexico,null,,TXM,TAXIMEX,Mexico,N
5110,Texas National Airlines,null,,TXN,TEXAS NATIONAL,United States,N
5111,Taxis Aereos de Sinaloa,null,,TXO,TAXIS SINALOA,Mexico,N
5112,Taxirey,null,,TXR,TAXIREY,Mexico,N
5113,Texas Airlines,null,,TXS,TEXAIR,United States,N
5114,Texas Air Charters,null,,TXT,TEXAS CHARTER,United States,N
5115,Tex Star Air Freight,null,,TXZ,TEX STAR,United States,N
5116,Tayflite,null,,TYF,TAYFLITE,United Kingdom,N
5117,Trygg-Flyg,null,,TYG,TRYGG,Sweden,N
5118,Tyrol Air Ambulance,null,,TYW,TYROL AMBULANCE,Austria,N
5119,Transporte Aereo Ernesto Saenz,null,,TZE,TRANSPORTE SAENZ,Mexico,N
5120,Tajikstan,null,,TZK,TAJIKSTAN,Tajikistan,N
5121,Thyssen Krupp AG,null,,BLI,BLUELINE,Germany,N
5122,TUIfly Nordic,null,6B,BLX,BLUESCAN,Sweden,Y
5123,Transportes Aereos Bolivianos,null,,BOL,BOL,Bolivia,N
5124,Tiphook PLC,null,,BOX,BOX,United Kingdom,N
5125,Top Flight Air Service,null,,CHE,CHECK AIR,United States,N
5126,Trans America,null,,CLR,CLINTON AIRWAYS,United States,N
5127,Triple Alpha,null,,CLU,CAROLUS,Germany,N
5128,Tashkent Aircraft Production Corporation,null,,CTP,CORTAS,Uzbekistan,N
5129,Texas Airways,null,,CWT,TEXAS AIRWAYS,United States,N
5130,Transportes Aereos Don Carlos,null,,DCL,DON CARLOS,Chile,N
5131,Telnic Limited,null,,DOT,DOT TEL,United Kingdom,N
5132,Triton Airlines,null,,DRC,TRITON AIR,Canada,N
5133,TAAG Angola Airlines,null,DT,DTA,DTA,Angola,Y
5134,Tassili Airlines,null,SF,DTH,TASSILI AIR,Algeria,N
5135,Transporte Ejecutivo Aereo,null,,EAR,EJECUTIVO-AEREO,Mexico,N
5136,Transportes Aereos Nacionales De Selva Tans,null,,ELV,AEREOS SELVA,Peru,N
5137,TAG Farnborough Airport,null,,FBO,,United Kingdom,N
5138,Transaviaservice,null,,FNV,TRANSAVIASERVICE,Georgia,N
5139,TAG Aviation,null,,FPG,TAG AVIATION,Switzerland,N
5140,The 955 Preservation Group,null,,GFN,GRIFFON,United Kingdom,N
5141,Trans-Air-Link,null,,GJB,SKY TRUCK,United States,N
5142,Tradewind Aviation,null,,GPD,GOODSPEED,United States,N
5143,Trail Lake Flying Service,null,,HBA,HARBOR AIR,United States,N
5144,TAF Helicopters,null,,HET,HELITAF,Spain,N
5145,Tango Bravo,null,,HTO,HELI TANGO,France,N
5146,Turkish Air Force,null,,HVK,TURKISH AIRFORCE,Turkey,Y
5147,Thryluthjonustan,null,,IHS,,Iceland,N
5148,TA-Air Airline,null,,IRF,TA-AIR,Iran,N
5149,Tara Air Line,null,,IRR,TARAIR,Iran,N
5150,Trading Air Cargo,null,,JCH,TRADING CARGO,Mauritania,N
5151,Trans-Kiev,null,,KCA,TRANS-KIEV,Ukraine,N
5152,Tal Air Charters,null,,JEL,JETEL,Canada,N
5153,Transcontinental Airlines,null,,KRA,REGATA,Kazakhstan,N
5154,Transaviabaltika,null,,KTB,TRANSBALTIKA,Lithuania,N
5155,Transair-Gyraintiee,null,,KTS,KOTAIR,Russia,N
5156,TAM Mercosur,null,PZ,LAP,PARAGUAYA,Paraguay,Y
5157,The Lancair Company,null,,LCC,LANCAIR,United States,N
5158,The Army Aviation Heritage Foundation,null,,LEG,LEGACY,United States,N
5159,Top Sky International,null,,LKW,TOPINTER,Indonesia,N
5160,Trans States Airlines,null,AX,LOF,WATERSKI,United States,Y
5161,Trans Atlantis,null,,LTA,LANTRA,Canada,N
5162,Transportacion Aerea Del Mar De Cortes,null,,MCT,TRANS CORTES,Mexico,N
5163,Transporte Aero MGM,null,,MGM,AERO EMM-GEE-EMM,Mexico,N
5164,Tigerfly,null,,MOH,MOTH,United Kingdom,N
5165,Transportes Aereos Amparo,null,,MPO,AMPARO,Mexico,N
5166,Trans Air,null,,MUI,MAUI,United States,N
5167,Transportes Aereos Mexiquenses,null,,MXQ,MEXIQUENSES,Mexico,N
5168,Travelsky Technology,null,1E,,,China,N
5169,Thalys,null,2H,,,Belgium,N
5171,TNT International Aviation,null,,NTR,NITRO,United Kingdom,N
5172,Open Skies Consultative Commission,null,1L,OSY,OPEN SKIES,United States,N
5173,Trans-Pacific Orient Airways,null,,PCW,PACIFIC ORIENT,Philippines,N
5174,Tauranga Aer Club,null,,PGS,,New Zealand,N
5175,TSSKB-Progress,null,,PSS,PROGRESS,Russia,N
5176,Trans World Express,null,,RBD,RED BIRD,United States,N
5177,Trans Reco,null,,REC,TRANS-RECO,Mauritania,N
5178,Tas Aviation,null,,RMS,TASS AIR,United States,N
5179,Tarom,null,RO,ROT,TAROM,Romania,Y
5180,Transportes Aereos I.R. Crusoe,null,,ROU,ROBINSON CRUSOE,Chile,N
5181,Transportes Aereos Sierra,null,,RRT,SIERRA ALTA,Mexico,N
5182,Tbilisi Aviation University,null,,RRY,AIRFERRY,Georgia,N
5183,Trans Am Compania,null,,RTM,AERO TRANSAM,Ecuador,N
5184,Trans Sahara Air,null,,SBJ,TRANS SAHARA,Nigeria,N
5185,Transportes Aereos Sierra Madre,null,,SEI,TRANSPORTE SIERRA,Mexico,N
5186,Trans Asian Airlines,null,,SRT,TRASER,Kazakhstan,N
5187,Turan Air,null,3T,URN,TURAN,Azerbaijan,Y
5188,TRIP Linhas A,null,8R,TIB,TRIP,Brazil,Y
5189,Tusheti,null,,USB,TUSHETI,Georgia,N
5190,TAPC Aviatrans Aircompany,null,,UTM,AVIATAPS,Uzbekistan,N
5191,Trans-Ulgii,null,,UTN,TRANS-ULGII,Mongolia,N
5192,Transarabian Transportation Services,null,,UTT,ARABIAN TRANSPORT,Uganda,N
5193,Transaven,null,,VEN,TRANSAVEN AIRLINE,Venezuela,N
